id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label
267,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 35 years old. I am a man. I am very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
268,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 47 years old. I am a woman. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
269,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 20 years old. I am a man. I am not at all interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
270,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 42 years old. I am a woman. I am not at all interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
271,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 18 years old. I am a woman. I am not very interested in politics.",0,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
272,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 40 years old. I am a man. I am very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
273,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 34 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
274,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 56 years old. I am a woman. I am very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
275,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
276,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 59 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
277,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 25 years old. I am a woman. I am not at all interested in politics.",0,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
278,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a man. I am not very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
279,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am a woman. I am not very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
280,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 72 years old. I am a woman. I am very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
281,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 43 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
282,"Racially, I am white. I do not attend church. I am 21 years old. I am a man.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
283,"Racially, I am hispanic. I like to discuss politics with my family and friends. I do not attend church. I am 42 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
284,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 35 years old. I am a woman. I am somewhat interested in politics.",0,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
285,"Racially, I am hispanic. I never discuss politics with my family or friends. I attend church. I am a woman. I am not at all interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
286,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a woman. I am very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
287,"Racially, I am black. I like to discuss politics with my family and friends. I do not attend church. I am 40 years old. I am a woman. I am somewhat interested in politics.",0,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
288,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 61 years old. I am a woman. I am very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
289,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 54 years old. I am a woman. I am not very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
290,"Racially, I am white. I attend church. I am 58 years old. I am a man.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
291,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 38 years old. I am a woman. I am somewhat interested in politics.",0,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
292,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 53 years old. I am a woman. I am not very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
293,"Racially, I am asian. I like to discuss politics with my family and friends. I do not attend church. I am 34 years old. I am a man. I am not at all interested in politics.",0,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
294,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 20 years old. I am a man. I am not very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
295,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 44 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
296,"Racially, I am white. I do not attend church. I am 21 years old. I am a man.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
297,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a man.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
298,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 70 years old. I am a woman. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
299,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 62 years old. I am a woman. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
300,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 27 years old. I am a woman. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
301,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 28 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
302,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 71 years old. I am a man. I am somewhat interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
303,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 42 years old. I am a woman. I am very interested in politics.",1,17,0.8209949865379629,0.8087785855969373,0.8336577775998278,synth_short
